text,classification,text_tokens
 #Verificamos: É falso que água fervida com alho cura o novo coronavírus,1,"['verificamos', 'falso', 'água', 'fervida', 'alho', 'cura', 'coronavírus']"
 #Verificamos: É falso que Igreja Universal venda álcool em gel ungido por R$ 500,1,"['verificamos', 'falso', 'igreja', 'universal', 'venda', 'álcool', 'gel', 'ungido', 'r']"
 #Verificamos: É falso que Israel já tem vacina pronta contra o novo coronavírus,1,"['verificamos', 'falso', 'israel', 'vacina', 'pronta', 'coronavírus']"
 #Verificamos: Preta Gil não cantou em bloco de Carnaval após contrair Covid-19,1,"['verificamos', 'preta', 'gil', 'cantou', 'bloco', 'carnaval', 'contrair', 'covid']"
 #Verificamos: Beber água gelada não prejudica e tomar sol não previne contra novo coronavírus,1,"['verificamos', 'beber', 'água', 'gelada', 'prejudica', 'tomar', 'sol', 'previne', 'coronavírus']"
 #Verificamos: É de 2013 foto de caixões de supostas ‘vítimas do coronavírus’ na Itália,1,"['verificamos', 'foto', 'caixões', 'supostas', 'vítimas', 'coronavírus', 'itália']"
 #Verificamos: É falso que Rodrigo Maia votou a favor de lei que proibiria fechar fronteiras do Brasil,1,"['verificamos', 'falso', 'rodrigo', 'maia', 'votou', 'lei', 'proibiria', 'fechar', 'fronteiras', 'brasil']"
 #Verificamos: Propaganda de ‘acesso grátis’ ao Netflix durante pandemia é falsa e direciona a site pirata,1,"['verificamos', 'propaganda', 'acesso', 'grátis', 'netflix', 'pandemia', 'falsa', 'direciona', 'site', 'pirata']"
 #Verificamos: É falsa nota da Petrobras que anuncia fechamento de refinarias por causa da Covid-19,1,"['verificamos', 'falsa', 'nota', 'petrobras', 'anuncia', 'fechamento', 'refinarias', 'causa', 'covid']"
 #Verificamos: Uber não vai suspender operações no Brasil por causa da Covid-19,1,"['verificamos', 'uber', 'suspender', 'operações', 'brasil', 'causa', 'covid']"
 #Verificamos: Vacina para cachorros não tem relação com o vírus que causa Covid-19,1,"['verificamos', 'vacina', 'cachorros', 'vírus', 'causa', 'covid']"
 #Verificamos: É falso que Atacadão doará cestas básicas na pandemia de Covid-19,1,"['verificamos', 'falso', 'atacadão', 'doará', 'cestas', 'básicas', 'pandemia', 'covid']"
 #Verificamos: Textos que relatam assaltos de ‘agentes de saúde que combatem coronavírus’ em GO e MG são falsos,1,"['verificamos', 'textos', 'relatam', 'assaltos', 'agentes', 'saúde', 'combatem', 'coronavírus', 'go', 'mg', 'falsos']"
 #Verificamos: É falso que idosos que desrespeitarem isolamento da Covid-19 terão aposentadoria suspensa,1,"['verificamos', 'falso', 'idosos', 'desrespeitarem', 'isolamento', 'covid', 'aposentadoria', 'suspensa']"
 #Verificamos: É falso que Maju Coutinho passeou na orla do Rio durante isolamento contra novo coronavírus,1,"['verificamos', 'falso', 'maju', 'coutinho', 'passeou', 'orla', 'rio', 'isolamento', 'coronavírus']"
 É antigo vídeo de Drauzio Varella minimizando isolamento contra novo coronavírus,1,"['antigo', 'vídeo', 'drauzio', 'varella', 'minimizando', 'isolamento', 'coronavírus']"
 #Verificamos: É antiga foto de baile funk que teria desrespeitado a quarentena da Covid-19,1,"['verificamos', 'antiga', 'foto', 'baile', 'funk', 'desrespeitado', 'quarentena', 'covid']"
 #Verificamos: Hospital de campanha em SP é da prefeitura e não tem mil vagas de trabalho disponíveis,1,"['verificamos', 'hospital', 'campanha', 'sp', 'prefeitura', 'vagas', 'disponíveis']"
 #Verificamos: Receita de etanol combustível com água é tóxica e não deve ser usada ,1,"['verificamos', 'receita', 'etanol', 'combustível', 'água', 'tóxica', 'usada']"
 #Verificamos: ‘Vacina’ que cura Covid-19 em apenas três horas não existe,1,"['verificamos', 'vacina', 'cura', 'covid', 'existe']"
 #Verificamos: Foto de banhistas em Copacabana não foi tirada ‘durante quarentena’,1,"['verificamos', 'foto', 'banhistas', 'copacabana', 'tirada', 'quarentena']"
 #Verificamos: É falso que órgãos de saúde recomendaram que homens tirem a barba em função da Covid-19 ,1,"['verificamos', 'falso', 'órgãos', 'saúde', 'recomendaram', 'homens', 'tirem', 'barba', 'função', 'covid']"
 #Verificamos: É falso que ‘testes bem-sucedidos’ de vacina contra a Covid-19 foram realizados na França,1,"['verificamos', 'falso', 'testes', 'sucedidos', 'vacina', 'covid', 'realizados', 'frança']"
 #Verificamos: É falso que general Augusto Heleno curou-se da Covid-19 com cloroquina,1,"['verificamos', 'falso', 'general', 'augusto', 'heleno', 'curou', 'covid', 'cloroquina']"
 #Verificamos: É falso que homem desempregado ‘por conta da quarentena’ pulou de viaduto em São Paulo,1,"['verificamos', 'falso', 'homem', 'desempregado', 'conta', 'quarentena', 'pulou', 'viaduto', 'paulo']"
 #Verificamos: É falso que surto de H1N1 em 2009 foi mais intenso do que epidemia de Covid-19,1,"['verificamos', 'falso', 'surto', 'hn', 'intenso', 'epidemia', 'covid']"
 #Verificamos: Imagem de mercado saqueado em SP é antiga e não tem relação com Covid-19,1,"['verificamos', 'imagem', 'mercado', 'saqueado', 'sp', 'antiga', 'covid']"
 #Verificamos: É falso que Israel teve ‘melhor situação do mundo’ contra Covid-19 isolando apenas idosos,1,"['verificamos', 'falso', 'israel', 'melhor', 'situação', 'mundo', 'covid', 'isolando', 'idosos']"
 #Verificamos: É falso áudio de assessor do governo do Ceará pedindo que TV faça oposição a Bolsonaro,1,"['verificamos', 'falso', 'áudio', 'assessor', 'governo', 'ceará', 'pedindo', 'tv', 'faça', 'oposição', 'bolsonaro']"
 #Verificamos: É falsa mensagem com site de cadastro do auxílio-emergencial do governo na crise da Covid-19,1,"['verificamos', 'falsa', 'mensagem', 'site', 'cadastro', 'auxílio', 'emergencial', 'governo', 'crise', 'covid']"
 #Verificamos: É falso que Ronaldo Caiado foi agredido por manifestantes,1,"['verificamos', 'falso', 'ronaldo', 'caiado', 'agredido', 'manifestantes']"
 #Verificamos: É antiga e não tem relação com a Covid-19 foto de distribuição de cesta básica no Maranhão,1,"['verificamos', 'antiga', 'covid', 'foto', 'distribuição', 'cesta', 'básica', 'maranhão']"
 #Verificamos: É falso que Gleisi orientou militantes do PT a recusar ajuda do governo na pandemia,1,"['verificamos', 'falso', 'gleisi', 'orientou', 'militantes', 'pt', 'recusar', 'ajuda', 'governo', 'pandemia']"
" #Verificamos: Luciano Hang, Roberto Justus e Eduardo Costa não doaram 90 respiradores e R$ 4 milhões ao SUS",1,"['verificamos', 'luciano', 'hang', 'roberto', 'justus', 'eduardo', 'costa', 'doaram', 'respiradores', 'r', 'milhões', 'sus']"
 #Verificamos: É falso que OMS mudou de posição sobre restrições de movimento durante epidemia de Covid-19,1,"['verificamos', 'falso', 'oms', 'mudou', 'restrições', 'movimento', 'epidemia', 'covid']"
" #Verificamos: Deputado preso em festa que desrespeitou isolamento é filiado ao PSL, e não ao PSOL",1,"['verificamos', 'deputado', 'preso', 'festa', 'desrespeitou', 'isolamento', 'filiado', 'psl', 'psol']"
 #Verificamos: Homens em vídeos contra problemas econômicos da quarentena não são o ‘dono do Carrefour’,1,"['verificamos', 'homens', 'vídeos', 'problemas', 'econômicos', 'quarentena', 'dono', 'carrefour']"
" No Twitter, Osmar Terra publica informações falsas sobre Covid-19 nos Países Baixos",1,"['twitter', 'osmar', 'terra', 'publica', 'informações', 'falsas', 'covid', 'países', 'baixos']"
 Bolsonaro publica vídeo no Twitter com informações falsas sobre desabastecimento da Ceasa em Minas Gerais,1,"['bolsonaro', 'publica', 'vídeo', 'twitter', 'informações', 'falsas', 'desabastecimento', 'ceasa', 'minas', 'gerais']"
 #Verificamos: Ex-detento flagrado com drogas e armas no RS não foi libertado por causa da Covid-19,1,"['verificamos', 'ex', 'detento', 'flagrado', 'drogas', 'armas', 'rs', 'libertado', 'causa', 'covid']"
 #Verificamos: É falso que Doria proibiu cloroquina nos hospitais de São Paulo,1,"['verificamos', 'falso', 'doria', 'proibiu', 'cloroquina', 'hospitais', 'paulo']"
 #Verificamos: É falso que todos os infectados pelo novo coronavírus em Blumenau estão curados,1,"['verificamos', 'falso', 'infectados', 'coronavírus', 'blumenau', 'curados']"
 #Verificamos: Tabela que circula nas redes sociais induz a erro ao comparar países com e sem quarentena,1,"['verificamos', 'tabela', 'circula', 'redes', 'sociais', 'induz', 'erro', 'comparar', 'países', 'quarentena']"
 #Verificamos: É falso que dinheiro tenha sido descartado na Itália por causa da Covid-19,1,"['verificamos', 'falso', 'dinheiro', 'sido', 'descartado', 'itália', 'causa', 'covid']"
 #Verificamos: É antiga notícia de que empresário cometeu suicídio após demitir 223 funcionários,1,"['verificamos', 'antiga', 'notícia', 'empresário', 'cometeu', 'suicídio', 'demitir', 'funcionários']"
 #Verificamos: É falso que Exército fez 2 mil leitos para pacientes de Covid-19 em 48h,1,"['verificamos', 'falso', 'exército', 'leitos', 'pacientes', 'covid', 'h']"
 #Verificamos: São falsos áudios sobre arrastões de usuários da Cracolândia durante pandemia,1,"['verificamos', 'falsos', 'áudios', 'arrastões', 'usuários', 'cracolândia', 'pandemia']"
 #Verificamos: É antiga foto de Tiago Leifert com funcionários do BBB ‘comemorando recorde de audiência’,1,"['verificamos', 'antiga', 'foto', 'tiago', 'leifert', 'funcionários', 'bbb', 'comemorando', 'recorde', 'audiência']"
 #Verificamos: É antiga foto que mostra fila em frente ao Bom Prato em São Paulo,1,"['verificamos', 'antiga', 'foto', 'mostra', 'fila', 'frente', 'prato', 'paulo']"
 #Verificamos: É falso que governo da Paraíba usou verba emergencial para contratar artistas,1,"['verificamos', 'falso', 'governo', 'paraíba', 'usou', 'verba', 'emergencial', 'contratar', 'artistas']"
 #Verificamos: Vídeo de confronto na Cracolândia não foi feito na pandemia de Covid-19,1,"['verificamos', 'vídeo', 'confronto', 'cracolândia', 'feito', 'pandemia', 'covid']"
 Análise de Osmar Terra sobre efeitos da quarentena na Itália não tem respaldo científico,1,"['análise', 'osmar', 'terra', 'efeitos', 'quarentena', 'itália', 'respaldo', 'científico']"
 #Verificamos: É falso que pesquisador norte-americano foi preso por fabricar e vender o novo coronavírus para a China,1,"['verificamos', 'falso', 'pesquisador', 'norte', 'americano', 'preso', 'fabricar', 'vender', 'coronavírus', 'china']"
 #Verificamos: Homens em vídeos contra ações de combate ao coronavírus não são o ‘dono da Localiza’,1,"['verificamos', 'homens', 'vídeos', 'ações', 'combate', 'coronavírus', 'dono', 'localiza']"
 #Verificamos: É falso que Rodrigo Maia disse que fundo eleitoral é mais importante que ‘a vida de alguns brasileiros’,1,"['verificamos', 'falso', 'rodrigo', 'maia', 'disse', 'fundo', 'eleitoral', 'importante', 'vida', 'brasileiros']"
 #Verificamos: Banco Mundial não classificou Brasil como ‘melhor país no combate ao Covid-19’,1,"['verificamos', 'banco', 'mundial', 'classificou', 'brasil', 'melhor', 'país', 'combate', 'covid']"
 #Verificamos: É falso que empresário cometeu suicídio depois de demitir funcionários em Nova York,1,"['verificamos', 'falso', 'empresário', 'cometeu', 'suicídio', 'demitir', 'funcionários', 'york']"
 #Verificamos: Padre Fábio de Melo não escreveu texto contra julgar quem descumpre quarentena na pandemia,1,"['verificamos', 'padre', 'fábio', 'melo', 'escreveu', 'texto', 'julgar', 'descumpre', 'quarentena', 'pandemia']"
 #Verificamos: É falso que hospital de Fortaleza dedicado à Covid-19 está vazio,1,"['verificamos', 'falso', 'hospital', 'fortaleza', 'dedicado', 'covid', 'vazio']"
 #Verificamos: É falso que hospital do Rio dedicado à Covid-19 não tem pacientes,1,"['verificamos', 'falso', 'hospital', 'rio', 'dedicado', 'covid', 'pacientes']"
 #Verificamos: Reportagem italiana sobre pesquisa com coronavírus é antiga e não tem ligação com causador da Covid-19,1,"['verificamos', 'reportagem', 'italiana', 'pesquisa', 'coronavírus', 'antiga', 'ligação', 'causador', 'covid']"
 #Verificamos: Foto de aglomeração na Cracolândia é antiga e não tem relação com Covid-19,1,"['verificamos', 'foto', 'aglomeração', 'cracolândia', 'antiga', 'covid']"
 #Verificamos: É falso que Hospital de Campanha do Pacaembu não tem pacientes,1,"['verificamos', 'falso', 'hospital', 'campanha', 'pacaembu', 'pacientes']"
 #Verificamos: É falso que total de mortes por Covid-19 foi revisado para 26 em SP,1,"['verificamos', 'falso', 'total', 'mortes', 'covid', 'revisado', 'sp']"
 #Verificamos: É falso tuíte sobre cura de ‘primo Antonio Carlos’ com cloroquina em hospital no Rio,1,"['verificamos', 'falso', 'tuíte', 'cura', 'primo', 'antonio', 'carlos', 'cloroquina', 'hospital', 'rio']"
 #Verificamos: É falso que FDA liberou hidroxicloroquina para todos os pacientes com Covid-19,1,"['verificamos', 'falso', 'fda', 'liberou', 'hidroxicloroquina', 'pacientes', 'covid']"
 #Verificamos: É falso que o Hospital das Clínicas de São Paulo não tem pacientes com Covid-19,1,"['verificamos', 'falso', 'hospital', 'clínicas', 'paulo', 'pacientes', 'covid']"
 #Verificamos: Homem que aparece ao lado de Doria e outros políticos não é ‘chinês preso com carga roubada’,1,"['verificamos', 'homem', 'aparece', 'doria', 'políticos', 'chinês', 'preso', 'carga', 'roubada']"
 #Verificamos: É antigo vídeo que mostra ‘idoso na rua’ sendo imobilizado pela PM de São Paulo,1,"['verificamos', 'antigo', 'vídeo', 'mostra', 'idoso', 'rua', 'imobilizado', 'pm', 'paulo']"
 #Verificamos: Vídeo de homem sendo agredido pela PM de São Paulo foi publicado em dezembro,1,"['verificamos', 'vídeo', 'homem', 'agredido', 'pm', 'paulo', 'publicado', 'dezembro']"
 Quinino presente na água tônica não ajuda a tratar ou prevenir Covid-19,1,"['quinino', 'presente', 'água', 'tônica', 'ajuda', 'tratar', 'prevenir', 'covid']"
 #Verificamos: É falso que atriz norte-americana afirmou que ‘só se salvou porque usou cloroquina’,1,"['verificamos', 'falso', 'atriz', 'norte', 'americana', 'afirmou', 'salvou', 'usou', 'cloroquina']"
 #Verificamos: Marcelo Bretas não postou texto dizendo que hidroxicloroquina atrapalha corrupção de políticos,1,"['verificamos', 'marcelo', 'bretas', 'postou', 'texto', 'dizendo', 'hidroxicloroquina', 'atrapalha', 'corrupção', 'políticos']"
 #Verificamos: Vídeo que mostra idosa sendo imobilizada por guarda municipal em Sorocaba é antigo,1,"['verificamos', 'vídeo', 'mostra', 'idosa', 'imobilizada', 'guarda', 'municipal', 'sorocaba', 'antigo']"
 #Verificamos: É antigo vídeo que mostra frequentadores de praia levando tiros da polícia,1,"['verificamos', 'antigo', 'vídeo', 'mostra', 'frequentadores', 'praia', 'levando', 'tiros', 'polícia']"
 #Verificamos: É antigo vídeo que mostra frequentadores de praia levando tiros da polícia,1,"['verificamos', 'antigo', 'vídeo', 'mostra', 'frequentadores', 'praia', 'levando', 'tiros', 'polícia']"
 #Verificamos: Vídeo de saque a supermercado é antigo e não foi gravado no Brasil,1,"['verificamos', 'vídeo', 'saque', 'supermercado', 'antigo', 'gravado', 'brasil']"
 #Verificamos: É falso que médicos de 30 países confirmam a eficácia da cloroquina,1,"['verificamos', 'falso', 'médicos', 'países', 'confirmam', 'eficácia', 'cloroquina']"
 #Verificamos: É falso que alimentos com ‘pH mais alcalino’ ajudam no combate à Covid-19,1,"['verificamos', 'falso', 'alimentos', 'ph', 'alcalino', 'ajudam', 'combate', 'covid']"
 #Verificamos: É falso que mortes por Covid-19 caíram depois de ‘investigação’ da Polícia Federal,1,"['verificamos', 'falso', 'mortes', 'covid', 'caíram', 'investigação', 'polícia', 'federal']"
 #Verificamos: Vídeo que mostra mulher sendo agredida por guarda na Bahia não tem relação com a Covid-19,1,"['verificamos', 'vídeo', 'mostra', 'mulher', 'agredida', 'guarda', 'bahia', 'covid']"
